19
24
22
14
28
37
11
13
15
24
65
14
26
9
28
11
9
22
46
27
18
40
43
38
38
8
12
37
14
45
36
16
39
29
18
34
42
43
42
48
22
12
10
43
16
14
14
37
10
45
14
8
31
9
9
45
16
9
21
9
29
18
23
39
10
15
10
12
10
15
10
9
20
48
10
10
9
12
11
33
12
10
11
8
11
9
14
14
14
15
13
13
12
8
14
10
8
10
8
10
9
9
14
11
9
8
15
10
8
8
17
11
13
19
11
10
11
15
13
23
13
8
13
10
10
9
9
15
8
23
10
12
13
11
8
16
13
10
13
9
22
18
10
10
9
8
9
15
9
9
18
12
13
19
10
9
11
10
11
11
11
10
17
21
11
15
15
11
11
8
13
13
8
10
16
10
12
14
9
12
9
8
12
8
9
9
8
9
13
31
11
10
8
11
11
14
10
16
11
11
10
10
28
9
11
10
9
12
8
34
10
13
16
9
10
18
13
9
9
11
13
11
10
12
11
9
9
11
15
9
13
9
14
12
19
10
17
10
16
19
9
20
11
13
18
16
19
9
14
23
10
11
10
9
11
8
17
10
21
8
9
24
20
10
10
9
9
12
27
10
10
8
13
8
15
11
14
24
12
19
13
14
9
24
26
11
10
10
22
30
11
13
17
13
12
13
25
8
8
8
10
13
14
9
31
10
12
15
18
15
15
13
16
19
16
18
16
13
14
19
12
17
15
19
16
32
21
10
14
14
9
16
13
13
13
13
9
23
11
11
10
9
10
13
15
9
9
24
11
21
14
21
16
13
21
26
9
24
10
18
11
9
11
12
9
10
21
20
18
10
10
45
12
10
28
11
11
17
11
11
17
12
14
16
46
16
8
13
12
16
20
14
9
26
22
23
30
23
18
25
11
15
18
20
35
9
13
26
23
28
31
27
33
23
14
30
30
14
17
24
9
13
11
14
9
72
20
11
13
11
28
21
15
12
24
10
29
10
13
31
13
11
15
21
9
11
21
11
45
21
31
21
24
10
35
12
16
18
12
26
116
15
11
30
12
8
23
16
19
15
10
11
14
36
12
29
21
46
11
18
34
11
18
10
17
30
18
17
14
12
18
19
39
23
11
12
9
28
14
10
12
41
21
10
9
12
36
34
24
15
26
39
34
12
40
50
36
15
19
53
11
13
33
21
13
10
8
10
12
16
16
23
10
16
24
15
22
20
25
20
15
9
15
9
15
12
46
10
19
25
18
9
11
49
17
10
13
16
13
19
48
14
12
13
36
19
39
33
25
16
29
13
57
19
10
19
106
9
43
20
27
33
25
22
9
16
16
29
20
9
25
11
13
13
10
11
18
26
9
11
11
17
30
40
17
12
27
21
11
12
8
11
13
61
22
17
18
10
21
11
11
13
13
15
14
12
16
9
15
12
12
10
11
10
13
9
12
15
10
12
18
12
10
14
28
29
43
21
26
12
14
17
9
11
9
14
12
18
12
13
9
13
17
18
18
17
22
14
9
28
9
20
10
12
9
14
12
13
16
10
30
9
24
20
15
18
15
24
14
13
25
14
10
23
9
12
10
11
16
17
14
9
14
10
18
45
14
25
40
16
28
22
10
10
14
10
24
16
12
8
20
30
10
19
33
20
10
19
12
9
33
11
10
22
11
8
20
11
14
14
8
17
14
14
24
14
18
10
13
24
20
13
13
23
10
29
23
21
45
13
15
18
14
9
22
13
24
11
12
20
11
8
21
14
23
33
18
14
9
9
20
55
27
9
12
27
25
27
9
9
16
9
9
17
28
10
20
12
27
15
12
20
10
10
8
35
25
9
23
10
11
27
46
29
10
16
15
15
22
16
14
40
39
15
10
15
10
9
8
10
36
10
16
32
12
20
33
20
22
37
21
35
13
15
12
15
11
11
24
11
21
8
10
16
12
19
20
18
15
8
46
12
20
12
9
14
17
22
15
13
20
16
28
13
27
26
34
13
9
66
33
18
23
9
35
31
10
12
11
11
16
29
11
24
32
16
9
19
10
15
13
9
23
10
16
31
10
40
14
19
9
10
8
13
26
11
10
12
10
27
13
15
16
10
12
19
16
10
39
9
13
9
18
26
16
22
30
14
16
10
15
10
20
9
10
11
12
13
18
10
10
13
17
22
9
9
21
24
11
31
24
8
17
9
31
65
18
18
49
11
46
11
15
27
13
11
32
12
43
20
8
11
28
11
15
12
9
16
10
40
40
13
43
10
26
30
36
13
17
10
16
20
26
16
25
27
33
26
11
9
27
10
12
17
17
18
17
35
9
30
32
28
17
11
42
25
15
13
28
19
37
12
12
11
9
9
18
11
9
42
17
26
9
13
30
12
18
10
25
68
11
15
17
47
26
19
10
39
25
37
11
12
17
16
15
52
8
11
10
9
12
40
16
12
21
10
10
15
32
12
8
12
10
14
17
13
14
36
20
26
33
25
19
19
10
11
19
15
13
100
22
13
13
19
10
17
23
57
10
38
50
12
50
35
8
24
13
10
16
18
20
14
10
40
18
12
14
10
13
58
9
11
16
26
11
9
23
12
11
26
14
9
11
12
12
9
9
